t,x,y,z,vx,vy,vz,phi1,phi2,phi3,omega1,omega2,omega3,alpha1,alpha2,alpha3,tau1,tau2,tau3,valid
2.315789473684210620e+00,-2.813912425299108788e-02,-1.711410995119392806e-02,-7.733707674655242448e-01,5.799769277753702434e-02,-1.007646316688872862e-01,-7.020887929055709409e-02,3.971210182088000806e-01,8.358700961924618866e-01,1.940419310569954092e-01,1.466328789536009980e-01,1.550267321587554259e-01,-1.286404813724092711e-01,-6.019206335385013373e-01,7.678656223716107121e-01,1.573899257132861662e-01,2.542429837911235779e+00,1.562176860708696102e+00,1.797530491537378428e+00,1.000000000000000000e+00
2.330827067669172692e+00,-2.722429229866310529e-02,-1.860997514078756299e-02,-7.744290698355205116e-01,6.366033685603229852e-02,-9.812810296449320235e-02,-7.054422704948908052e-02,3.992570201122944695e-01,8.382876238722127837e-01,1.921268729923606422e-01,1.373952681057421521e-01,1.664635450262829386e-01,-1.259554864647865757e-01,-6.258807758098776652e-01,7.515369402007896493e-01,1.999538795698048432e-01,2.536371403156861604e+00,1.555982098699860039e+00,1.801207298326600981e+00,1.000000000000000000e+00
2.345864661654135208e+00,-2.622502248572998462e-02,-2.006360951480430990e-02,-7.754923648721673279e-01,6.922425456275291267e-02,-9.514816789114995121e-02,-7.087289517623067414e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,1.278093969743566982e-01,1.776293469016361481e-01,-1.226268308590317269e-01,-4.568392664515893209e+00,-5.534912872123866734e+00,4.188019924954122786e+00,1.858354396679442466e+00,5.463803643459348436e-01,2.288174211968646343e+00,1.000000000000000000e+00
2.360902255639097724e+00,-2.514296565146161705e-02,-2.146986332861294464e-02,-7.765605517367955013e-01,7.466730653136441354e-02,-9.182696862465740406e-02,-7.119483158941801448e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.375939849624059796e+00,-2.398010669003367359e-02,-2.282363021012416213e-02,-7.776335288164569759e-01,7.996721953840731090e-02,-8.816813697900784119e-02,-7.150998539135459964e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.390977443609022313e+00,-2.273876578949116795e-02,-2.411986978785750357e-02,-7.787111937417248164e-01,8.510169034743246541e-02,-8.417682345157367907e-02,-7.181830686801131403e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.406015037593984829e+00,-2.142159807931003773e-02,-2.535363070007596795e-02,-7.797934434044919705e-01,9.004849316685205329e-02,-7.985971879096374904e-02,-7.211974748902644228e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.421052631578947345e+00,-2.003159163831941605e-02,-2.652007386952807272e-02,-7.808801739757716964e-01,9.478559016820234384e-02,-7.522506769226956769e-02,-7.241425990770557208e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.436090225563909861e+00,-1.857206382138788803e-02,-2.761449592269735881e-02,-7.819712809234965478e-01,9.929124446992614039e-02,-7.028267426621320757e-02,-7.270179796102164971e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.451127819548871933e+00,-1.704665587251282324e-02,-2.863235262748804397e-02,-7.830666590303179131e-01,1.035441349534095001e-01,-6.504389897482149019e-02,-7.298231666961495223e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.466165413533834450e+00,-1.545932580174122668e-02,-2.956928221902525508e-02,-7.841662024114054441e-01,1.075234722432622525e-01,-5.952164677647669294e-02,-7.325577223779318470e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.481203007518796966e+00,-1.381433951363337555e-02,-3.042112847978208426e-02,-7.852698045322470399e-01,1.112091151531732491e-01,-5.373034627723687756e-02,-7.352212205353146623e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.496240601503759038e+00,-1.211626018568663643e-02,-3.118396343762138909e-02,-7.863773582264477202e-01,1.145816868725227505e-01,-4.768591974281811974e-02,-7.378132468847210801e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.511278195488721554e+00,-1.036993590620561255e-02,-3.185410954360114177e-02,-7.874887557135297200e-01,1.176226901476657843e-01,-4.140574388624258112e-02,-7.403333989792487690e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.526315789473684070e+00,-8.580485592448601137e-03,-3.242816119058783420e-02,-7.886038886167313633e-01,1.203146206957854125e-01,-3.490860140940346690e-02,-7.427812862086692614e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.541353383458646586e+00,-6.753283221427337953e-03,-3.290300543388439275e-02,-7.897226479808072686e-01,1.226410780787592636e-01,-2.821462334225395552e-02,-7.451565297994273973e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.556390977443609103e+00,-4.893940417398213484e-03,-3.327584177623912204e-02,-7.908449242898273335e-01,1.245868732598617579e-01,-2.134522229046871902e-02,-7.474587628146411866e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e+00,-3.008287451763726802e-03,-3.354420088178213660e-02,-7.919706074849764965e-01,1.261381320675725448e-01,-1.432301677069614150e-02,-7.496876301541023635e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.586466165413533691e+00,-1.102352722720640298e-03,-3.370596208664597415e-02,-7.930995869823540545e-01,1.272823937984372544e-01,-7.171746881386406244e-03,-7.518427885542774969e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.601503759398496207e+00,8.176592065574617672e-04,-3.375936957827451596e-02,-7.942317516907734243e-01,1.280087042049653234e-01,8.381837397835895792e-05,-7.539239065883046598e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.616541353383458279e+00,2.745390921222360444e-03,-3.370304712070253811e-02,-7.953669900295614603e-01,1.283077021350020053e-01,7.417981726204451315e-03,-7.559306646659977313e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.631578947368420796e+00,4.674356718720277040e-03,-3.353601120938425051e-02,-7.965051899463582163e-01,1.281716991158788621e-01,1.480422579023544204e-02,-7.578627550338425112e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.646616541353383312e+00,6.597968312226071448e-03,-3.325768254643841210e-02,-7.976462389349158189e-01,1.275947512098745129e-01,2.221532820840933786e-02,-7.597198817749994948e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.661654135338345828e+00,8.509561552499803408e-03,-3.286789573542805987e-02,-7.987900240528987839e-01,1.265727225069659678e-01,2.962348320739064539e-02,-7.615017608093016532e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.676691729323308344e+00,1.040242403792585035e-02,-3.236690710396281090e-02,-7.999364319396832235e-01,1.251033396663456809e-01,3.700042892956726531e-02,-7.632081198932562371e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.691729323308270416e+00,1.226982347402191982e-02,-3.175540057244737729e-02,-8.010853488341558304e-01,1.231862369694534248e-01,4.431757984393330796e-02,-7.648386986200443605e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.706766917293232932e+00,1.410503663604815473e-02,-3.103449149814361749e-02,-8.022366605925144167e-01,1.208229914040154507e-01,5.154616349002742043e-02,-7.663932484195205841e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.721804511278195449e+00,1.590137878157503806e-02,-3.020572843529574156e-02,-8.033902527060665655e-01,1.180171473604231247e-01,5.865736076188078629e-02,-7.678715325582118056e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.736842105263157521e+00,1.765223335407439115e-02,-2.927109276430890292e-02,-8.045460103190292811e-01,1.147742305882678143e-01,6.562244889774086765e-02,-7.692733261393208677e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.751879699248120037e+00,1.935108181382156137e-02,-2.823299615579152183e-02,-8.057038182463289733e-01,1.111017511315047085e-01,7.241294630595630777e-02,-7.705984161027229495e-02,4.012514607586679105e-01,8.408751602321755669e-01,1.902570229333124807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.766917293233082553e+00,2.099153342872266126e-02,-2.709427584857364291e-02,-8.068635609914005524e-01,1.070091950349920940e-01,7.900075832837086254e-02,-7.718466012249661223e-02,3.928930009516147237e-01,9.460394113943593197e-01,1.907459232909518576e-01,-1.439424583616493447e-01,2.149624865266977491e-01,1.712771987742422453e-01,-4.929983911534822738e+00,6.789861218504310791e+00,6.113676414402041459e+00,1.773455625121726609e+00,2.372283027700938352e+00,2.483613033401750769e+00,1.000000000000000000e+00
2.781954887218045069e+00,2.256735485513723660e-02,-2.585818773450609606e-02,-8.080251227639868583e-01,1.025080046924640442e-01,8.535832302017155870e-02,-7.730176921192725981e-02,3.906950334559455840e-01,9.491919053643176341e-01,1.934165928566295989e-01,-1.482701928281160431e-01,2.042063524362213722e-01,1.838699673504386733e-01,-2.640555170767771020e-01,-7.369948785451780893e-01,8.262139840801506763e-01,2.573424923173586620e+00,1.163312255965183617e+00,1.835095715623944912e+00,1.000000000000000000e+00
2.796992481203007586e+00,2.407249933741505837e-02,-2.452839725681732475e-02,-8.091883874979384217e-01,9.761154778569409995e-02,9.145875600977337871e-02,-7.741115112355397010e-02,3.884373261675522215e-01,9.521776821992578022e-01,1.962741577339448540e-01,-1.518839776722291646e-01,1.927972270215794481e-01,1.961257396488334248e-01,-2.158501509901321891e-01,-7.787526105322245540e-01,8.021207644043649720e-01,2.581441000805252628e+00,1.152152320132921792e+00,1.831393282935739775e+00,1.000000000000000000e+00
